timestamp,ARIMA,SARIMA,SARIMAX
2025-10-10 08:00:00,3.5581236889130867,3.341223019430317,1.6269527099682985
2025-10-10 08:30:00,3.165061046401118,3.0814468629524954,1.6985064569065824
2025-10-10 09:00:00,2.815419671513965,3.517721835281437,2.06022659084686
2025-10-10 09:30:00,2.5044028568614354,5.885933258937703,3.9763260549021266
2025-10-10 10:00:00,2.227743782895071,2.8419465886094257,1.80462114823891
2025-10-10 10:30:00,1.981646981686951,1.5550724398986064,1.615471305886989
2025-10-10 11:00:00,1.7627362671508646,1.3941198268629988,1.0787351834632832
2025-10-10 11:30:00,1.5680084173639297,2.041192664651204,2.517660436428016
2025-10-10 12:00:00,1.3947919735594292,2.243164029154755,2.8665744545985374
2025-10-10 12:30:00,1.2407105905569102,0.43566000659284243,1.8823094415216852
2025-10-10 13:00:00,1.103650435836472,0.3603355789835026,1.8815889840738826
2025-10-10 13:30:00,0.981731190007251,0.2980345395853008,1.7402223367879408
2025-10-10 14:00:00,0.8732802508274086,0.714623489732317,2.7257758801471397
2025-10-10 14:30:00,0.7768097868822411,0.6720034160272483,2.7256603255765173
2025-10-10 15:00:00,0.6909963261213071,2.353186038958081,3.2509320671731725
2025-10-10 15:30:00,0.614662599231034,2.3240296926006723,2.6161329043314154
2025-10-10 16:00:00,0.5467613887532082,0.5834805969913895,1.3512249636607407
2025-10-10 16:30:00,0.4863611623764519,3.52828406645105,3.213363267427013
2025-10-10 17:00:00,0.43263329330473943,4.76010231261473,4.161924887536074
2025-10-10 17:30:00,0.3848406923800192,4.122299649068259,3.634866824698778
2025-10-11 08:00:00,0.3423276960037651,4.891211083501011,3.8087522551736663
2025-10-11 08:30:00,0.3045110711305086,4.278973324322557,2.736308151074757
2025-10-11 09:00:00,0.27087201393144017,7.2214856206942235,3.5118135852406085
2025-10-11 09:30:00,0.24094903235826323,7.037806020885487,3.1609895142202973
2025-10-11 10:00:00,0.21433161496365558,7.358599506899171,3.9173225631502815
2025-10-11 10:30:00,0.19065459912129537,6.914625419875918,4.0952915954137845
2025-10-11 11:00:00,0.1695931613834273,5.1520695383432455,4.304255052570799
2025-10-11 11:30:00,0.1508583612490082,7.0070378934229804,5.424091206049955
2025-10-11 12:00:00,0.13419317720767604,6.316645008358105,5.515753909923973
2025-10-11 12:30:00,0.11936898067828595,4.796715165386109,4.439781511579916
2025-10-11 13:00:00,0.10618239946820444,4.249146302662474,3.2587070371167757
2025-10-11 13:30:00,0.09445252772336264,4.956923319381003,3.6953821133309903
2025-10-11 14:00:00,0.08401844409255417,3.6436876848830355,2.410474901736971
2025-10-11 14:30:00,0.07473700405783419,4.153358154496491,3.2743544230258887
2025-10-11 15:00:00,0.06648087614414333,2.3796278474595116,2.7883645800394197
2025-10-11 15:30:00,0.05913679506704332,0.4712493844942516,0.035365928780226596
2025-10-11 16:00:00,0.05260400785361135,0.626747466741218,0.6836092216111469
2025-10-11 16:30:00,0.04679289161892615,1.2504574573268423,0.6829488666368944
2025-10-11 17:00:00,0.04162372403551094,2.0515387604193913,1.59591133296885
2025-10-11 17:30:00,0.037025589627883125,2.7604080384092273,1.9803657716190393
2025-10-12 08:00:00,0.032935406887736406,3.11474248285126,1.7862013022604497
2025-10-12 08:30:00,0.029297062862811536,3.1145329371021653,1.0134179248899646
2025-10-12 09:00:00,0.026060643346936394,3.291653518022634,1.785716989749166
2025-10-12 09:30:00,0.023181748110262402,5.773624722946262,3.6633703097101282
2025-10-12 10:00:00,0.020620881775385208,6.659975641662415,4.530846188520627
2025-10-12 10:30:00,0.018342911982818566,8.787404337451655,6.8919416025485
2025-10-12 11:00:00,0.016316587412428616,3.468506323680174,2.0269855535673638
2025-10-12 11:30:00,0.014514109048595836,3.113851443547519,1.3998096135678897
2025-10-12 12:00:00,0.012910748807319157,2.6281164926992977,0.9019001641777207
2025-10-12 12:30:00,0.01148451029323217,2.683758520374178,1.2694365587673033
2025-10-12 13:00:00,0.01021582703247889,3.7744183479476,2.047756771869699
2025-10-12 13:30:00,0.009087294041525454,7.896986325852838,5.552601355519433
2025-10-12 14:00:00,0.008083429049317616,3.2807243213947883,1.698657114613523
2025-10-12 14:30:00,0.0071904600970063,1.4372362147666116,1.380498651066783
